X	Y	Z	CUT	DENSITY	ZONE
250	40	130	0.358585095	2.054868898	1
250	50	10	4.302538747	2.564779631	1
250	50	20	1.538201134	1.535907525	1
250	50	30	0.171170177	2.296037763	1
250	50	40	3.336668754	2.525636598	1
250	50	50	1.815906017	2.149546256	1
250	50	60	0.417086121	2.208292155	1
250	50	70	4.346329643	2.582704722	1
250	50	80	3.658902319	2.398849109	1
250	50	90	0.58050145	2.038335215	1
250	50	100	2.094942125	2.147524222	1
250	50	110	0.295928588	2.461959197	1
250	50	120	4.466285728	2.996004189	1
250	60	10	3.182452466	1.572831396	1
250	60	20	4.31160792	1.527711428	1
250	60	30	2.432342251	2.564653025	1
250	60	40	4.270107566	2.833486858	1
250	60	50	3.301905438	1.617028657	1
250	60	60	1.409632169	1.990486516	1
250	60	70	0.467577378	2.395129711	1
250	60	80	0.942429062	1.530009101	1
250	60	90	0.567154053	2.313399951	1
250	60	100	1.837091135	2.656025399	1
250	60	110	2.141093038	2.338180681	1
250	70	10	0.041701909	1.809199374	1
250	70	20	1.592399455	2.106246084	1
250	70	30	4.138693079	2.077353634	1
250	70	40	2.818902912	2.818849728	1
250	70	50	1.916836616	2.198636217	1
250	70	60	0.911953535	1.844108027	1
250	70	70	4.105994032	1.969327535	1
250	70	80	3.692168287	1.7103283	1
250	70	90	3.049950833	2.654383635	1
250	80	10	0.2287624	1.822164209	1
250	80	20	1.562905918	2.109557035	1
250	80	30	2.526490314	2.560900912	1
250	80	40	2.534445857	2.956891461	1
250	80	50	2.63515472	2.833237591	1
250	80	60	3.692389807	1.668206306	1
250	90	20	1.247840968	1.997110016	1
250	90	30	2.438975769	2.729332565	1
260	-10	110	3.86882226	2.06179501	1
260	-10	120	0.008941713	1.759843558	1
260	-10	130	4.486230081	2.364573676	1
260	-10	140	3.834669187	2.730488788	1
260	0	90	0.973415896	2.795466164	1
260	0	100	0.9942098	2.632363396	1
260	0	110	1.051188147	2.50997796	1
260	0	120	3.338350319	2.597497556	1
260	0	130	4.434301077	1.502885233	1
260	0	140	0.872099605	2.75426769	1
260	10	70	3.347304037	1.874147606	1
260	10	80	2.086249903	2.368021124	1
260	10	90	3.497983897	2.044319776	1
260	10	100	1.335584222	1.803913523	1
260	10	110	2.344918415	2.207316026	1
260	10	120	2.29503549	1.680394237	1
260	10	130	3.820838848	2.830365762	1
260	10	140	3.772176794	2.301646459	1
260	20	60	1.496587579	2.206877479	1
260	20	70	3.698688919	2.001853869	1
260	20	80	0.723315464	2.622611895	1
260	20	90	4.034205873	1.683921439	1
260	20	100	1.699474644	2.945127849	1
260	20	110	4.200232892	1.651378182	1
260	20	120	1.571947379	2.999050745	1
260	20	130	4.030578769	2.481934044	1
260	20	140	0.9976485	1.919213978	1
260	30	40	0.261416015	1.786620142	1
260	30	50	2.711225969	1.541582895	1
260	30	60	0.558131256	2.421826099	1
260	30	70	3.569863984	1.520064026	1
260	30	80	1.437677474	1.688979482	1
260	30	90	3.27742532	2.811437586	1
260	30	100	4.336067808	1.856725473	1
260	30	110	1.175718089	1.750856086	1
260	30	120	2.511929724	1.625072304	1
260	30	130	3.178435233	2.168731077	1
260	30	140	1.471328052	2.41381808	1
260	40	40	3.284243469	2.864385525	1
260	40	50	2.782055374	2.818839222	1
260	40	60	2.193240956	1.63071251	1
260	40	70	1.018523778	2.237180342	1
260	40	80	4.464695983	2.502952701	1
260	40	90	2.444592628	1.6970391	1
260	40	100	0.188567941	2.58355102	1
260	40	110	1.639739943	2.040348886	1
260	40	120	1.396113618	1.982456083	1
260	40	130	2.383764489	1.536596175	1
260	50	30	1.301634602	2.392293081	1
260	50	40	2.064721346	2.655570335	1
260	50	50	3.15472338	2.111317072	1
260	50	60	3.237163027	1.56424871	1
260	50	70	4.378155274	2.337337405	1
260	50	80	2.816589898	1.804012562	1
260	50	90	3.67146261	2.968128308	1
260	50	100	2.330936956	1.73565995	1
260	50	110	3.005460866	2.431509954	1
260	50	120	1.050792692	2.167502539	1
260	50	130	3.88108685	2.405184958	1
260	60	30	4.24229997	2.758511068	1
260	60	40	0.155750254	1.87986501	1
260	60	50	2.676554665	1.971081363	1
260	60	60	4.012568059	2.81621938	1
260	60	70	4.31184883	1.698641524	1
260	60	80	1.467201763	1.5815194	1
260	60	90	2.112964464	1.600272662	1
260	60	100	0.8715546	2.892554561	1
260	60	110	1.885276125	1.530732954	1
260	60	120	3.064708234	2.061558098	1
260	70	30	3.381412621	2.844483925	1
260	70	40	0.886174176	2.78549797	1
260	70	50	2.550333954	2.779722207	1
260	70	60	4.340501805	2.005403143	1
260	70	70	1.461059855	2.707853756	1
260	70	80	4.438452936	2.356510406	1
260	70	90	0.668851963	2.76320688	1
260	80	30	3.185667553	1.841277809	1
260	80	40	0.848029853	2.97899817	1
260	80	50	3.069776394	2.856941034	1
260	80	60	0.559280253	2.174854613	1
270	0	110	2.608929629	1.650882235	1
270	0	120	1.216287002	2.150229157	1
270	0	130	0.167506803	2.840694973	1
270	0	140	3.707839606	2.037349616	1
270	10	90	0.889357321	2.868578119	1
270	10	100	0.362798601	2.161696179	1
270	10	110	3.427494147	2.695717381	1
270	10	120	0.451080192	2.723775315	1
270	10	130	1.492253828	1.783818134	1
270	10	140	3.866196707	2.274549653	1
270	20	80	1.16469839	2.419425765	1
270	20	90	4.326411633	2.629954646	1
270	20	100	3.88145487	2.704203871	1
270	20	110	0.195656507	2.688122078	1
270	20	120	2.061678766	2.966812813	1
270	20	130	2.961098932	2.447829036	1
270	20	140	0.416912533	2.668403644	1
270	30	70	3.407975753	2.718721699	1
270	30	80	0.997124892	2.282508127	1
270	30	90	2.601796389	2.821094623	1
270	30	100	0.546560548	1.866924701	1
270	30	110	1.001618997	2.548182083	1
270	30	120	0.590366664	2.716700784	1
270	30	130	1.572686576	2.688262292	1
270	30	140	0.240511674	1.833820401	1
270	40	70	1.591550624	2.097107964	1
270	40	80	3.932070925	1.572189172	1
270	40	90	2.426924868	1.889783144	1
270	40	100	0.555098926	1.52694099	1
270	40	110	0.97475318	2.833315446	1
270	40	120	3.723746323	2.590206532	1
270	40	130	0.071032836	1.504631649	1
270	50	60	2.158795366	2.578089213	1
270	50	70	2.48274445	2.098400119	1
270	50	80	2.045870517	2.63177399	1
270	50	90	4.052223881	1.73143844	1
270	50	100	1.697483047	1.68585264	1
270	50	110	2.571586914	1.909058383	1
270	50	120	2.979571516	2.868650354	1
270	60	60	0.919828948	2.654156604	1
270	60	70	2.391881951	2.01929772	1
270	60	80	1.056100354	2.600453364	1
270	60	90	2.487482597	2.298509211	1
270	60	100	1.070347418	2.666113057	1
270	60	110	4.378041443	2.283565282	1
270	70	60	1.482265257	1.891442014	1
270	70	70	2.49312323	2.634871209	1
270	70	80	0.485272091	1.811386354	1
270	70	90	1.354908714	2.762791042	1
280	10	110	0.746063358	1.837785165	1
280	10	120	1.571309	2.646358764	1
280	10	130	4.025964272	2.775073965	1
280	20	100	1.37868055	2.977730106	1
280	20	110	3.265418977	2.010355019	1
280	20	120	0.38798322	2.779307659	1
280	20	130	1.175613671	1.922704904	1
280	30	100	2.979677198	1.52521921	1
280	30	110	2.523668948	2.884368204	1
280	30	120	0.029297619	2.492539591	1
280	30	130	1.762125374	2.957776772	1
280	40	100	2.527315252	2.226358737	1
280	40	110	3.558937991	2.248456175	1
280	40	120	0.775976727	2.111978986	1
280	50	100	2.655015991	2.714935715	1
